id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
0;Metroer;selenium;1597653909.410251;-1.2686982154846191;https://da.wikipedia.org/wiki/Stationer_p%C3%A5_K%C3%B8benhavns_Metro;https://da.wikipedia.org/wiki/Stationer_p%C3%A5_K%C3%B8benhavns_Metro;133707;;;
